Row ID,accm_txn_complete_time
15881,2022-05-11 14:56:19
48874,2022-05-10 03:57:10
28967,2022-05-10 02:20:28
28966,2022-05-11 03:36:32
44485,2022-05-11 18:36:45
27298,2022-05-09 00:52:46
33633,2022-05-11 01:47:43
32985,2022-05-09 23:06:13
27295,2022-05-11 08:32:58
34822,2022-05-11 18:30:33
18602,2022-05-11 15:28:31
48284,2022-05-10 11:14:23
2504,2022-05-09 22:34:45
10823,2022-05-09 02:35:18
42592,2022-05-10 12:44:24
30367,2022-05-10 08:07:50
22802,2022-05-11 22:27:42
6649,2022-05-09 05:14:23
22801,2022-05-11 12:19:35
34543,2022-05-10 09:50:37
16375,2022-05-09 05:58:36
5085,2022-05-10 02:11:13
22800,2022-05-10 13:45:18
10820,2022-05-10 18:01:30
27296,2022-05-10 00:31:04
40707,2022-05-10 07:45:59
18604,2022-05-11 06:42:26
27297,2022-05-09 03:07:35
22803,2022-05-11 05:52:51
21879,2022-05-10 09:43:04
34542,2022-05-11 11:43:23
22799,2022-05-10 18:24:04
21878,2022-05-09 18:43:41
18601,2022-05-09 10:03:41
34823,2022-05-11 06:17:19
22806,2022-05-11 06:18:07
30608,2022-05-10 12:40:28
18603,2022-05-11 21:38:11
32805,2022-05-10 10:19:08
46017,2022-05-11 06:52:23
16722,2022-05-10 19:40:41
22807,2022-05-10 14:58:59
34824,2022-05-09 16:18:39
2505,2022-05-10 02:56:37
10822,2022-05-09 22:33:09
22170,2022-05-11 04:07:43
32984,2022-05-09 03:23:35
28968,2022-05-11 04:55:39
4296,2022-05-11 11:41:30
18605,2022-05-11 16:12:32
6648,2022-05-10 03:06:27
21877,2022-05-09 02:42:10
35649,2022-05-11 19:31:50
46792,2022-05-09 02:19:36
32355,2022-05-10 08:13:50
22809,2022-05-10 00:39:31
8090,2022-05-11 23:29:30
34544,2022-05-11 04:07:16
46018,2022-05-09 14:02:12
46791,2022-05-10 18:56:36
22804,2022-05-10 12:15:32
33632,2022-05-10 01:53:10
23833,2022-05-10 02:53:47
32354,2022-05-09 19:49:07
10821,2022-05-09 09:04:20
38205,2022-05-11 15:05:59
48283,2022-05-11 08:59:10
40706,2022-05-09 13:55:38
18600,2022-05-11 20:43:05
22805,2022-05-09 04:11:19
22808,2022-05-09 19:49:46
8089,2022-05-11 11:25:34
34069,2022-05-09 07:38:59
46793,2022-05-10 09:51:53
8091,2022-05-10 03:33:36
35650,2022-05-10 00:21:32
32614,2022-05-11 12:13:57
19654,2022-05-10 23:22:19
44255,2022-05-10 06:26:43
30681,2022-05-10 10:44:24
30682,2022-05-11 00:05:49
27780,2022-05-10 02:49:53
34442,2022-05-11 07:29:32
51132,2022-05-09 13:10:21
12156,2022-05-09 12:54:06
27781,2022-05-09 06:09:40
10942,2022-05-10 21:58:15
27779,2022-05-09 17:35:35
7579,2022-05-09 16:14:28
46160,2022-05-10 05:29:23
40535,2022-05-10 18:08:58
46031,2022-05-09 16:20:40
21175,2022-05-10 17:47:24
34443,2022-05-09 09:11:18
27783,2022-05-09 05:17:52
22501,2022-05-10 20:44:47
46030,2022-05-11 02:05:18
21174,2022-05-09 06:43:33
44443,2022-05-11 17:03:14
21173,2022-05-11 18:45:07
21176,2022-05-11 20:32:14
46159,2022-05-10 15:57:08
39779,2022-05-10 12:32:31
27778,2022-05-09 19:13:43
3287,2022-05-09 21:58:31
32816,2022-05-09 22:55:47
27782,2022-05-10 01:18:47
46032,2022-05-11 17:47:27
12157,2022-05-11 22:07:10
44772,2022-05-09 20:00:19
34290,2022-05-11 18:48:08
26312,2022-05-11 04:22:52
38440,2022-05-09 10:42:54
12990,2022-05-09 23:57:38
43468,2022-05-11 11:45:52
7737,2022-05-11 05:57:39
7738,2022-05-09 01:32:08
26313,2022-05-09 09:13:18
7735,2022-05-10 01:54:45
7705,2022-05-09 19:20:23
12094,2022-05-10 22:55:55
9106,2022-05-09 06:17:57
7736,2022-05-10 10:07:50
5031,2022-05-11 08:20:41
18146,2022-05-11 15:38:52
8741,2022-05-11 16:28:15
46022,2022-05-10 16:15:15
44775,2022-05-09 23:01:35
44771,2022-05-11 03:33:50
12092,2022-05-10 17:16:28
9642,2022-05-11 02:20:14
12093,2022-05-10 05:50:11
26311,2022-05-09 02:37:12
46023,2022-05-10 09:49:55
48615,2022-05-09 03:34:01
38442,2022-05-09 00:48:41
43467,2022-05-11 00:51:19
18226,2022-05-09 23:24:58
44773,2022-05-11 07:40:42
22281,2022-05-09 12:17:35
44774,2022-05-09 11:59:43
18227,2022-05-09 03:08:50
39339,2022-05-10 02:52:15
26314,2022-05-11 04:42:13
38443,2022-05-10 13:27:16
246,2022-05-11 09:54:51
5030,2022-05-11 19:52:05
9641,2022-05-11 02:29:42
5032,2022-05-09 21:36:55
245,2022-05-09 09:15:11
39340,2022-05-11 23:55:44
10240,2022-05-11 03:47:53
38441,2022-05-09 13:17:00
22602,2022-05-11 15:44:32
48346,2022-05-10 00:02:02
10239,2022-05-10 04:02:31
44776,2022-05-09 19:00:40
48614,2022-05-11 16:25:06
43050,2022-05-11 23:44:33
14156,2022-05-11 08:12:31
47655,2022-05-09 01:32:00
48872,2022-05-09 04:30:58
33297,2022-05-11 21:41:31
47654,2022-05-09 01:43:04
43049,2022-05-09 15:23:16
43902,2022-05-10 19:47:59
33298,2022-05-09 08:05:40
45789,2022-05-09 23:15:21
45790,2022-05-10 15:33:36
14737,2022-05-11 05:49:55
39615,2022-05-11 05:38:02
14738,2022-05-10 13:30:32
35648,2022-05-10 04:35:11
35647,2022-05-09 16:49:10
33301,2022-05-09 16:55:04
48871,2022-05-10 02:58:47
8491,2022-05-11 12:04:35
39614,2022-05-11 15:11:12
8502,2022-05-11 07:46:30
12839,2022-05-11 06:07:22
36308,2022-05-11 09:07:51
11595,2022-05-09 23:32:39
2155,2022-05-10 17:19:52
28417,2022-05-10 05:04:52
30688,2022-05-11 04:58:04
29855,2022-05-11 20:25:27
50085,2022-05-09 20:11:50
12837,2022-05-09 13:45:59
2156,2022-05-09 03:55:33
19866,2022-05-11 06:36:08
12836,2022-05-11 20:39:08
20148,2022-05-10 18:03:49
35418,2022-05-10 03:26:55
30075,2022-05-09 09:18:34
41327,2022-05-10 04:32:50
41325,2022-05-09 09:06:17
11793,2022-05-10 17:42:38
25059,2022-05-11 06:52:30
41889,2022-05-11 15:47:18
41890,2022-05-11 16:23:25
49123,2022-05-10 20:13:06
1321,2022-05-11 10:28:45
35997,2022-05-11 16:22:12
25058,2022-05-09 04:44:50
30686,2022-05-11 23:20:52
30687,2022-05-09 17:25:26
41328,2022-05-10 08:37:01
11794,2022-05-09 03:02:47
10452,2022-05-10 15:47:29
26498,2022-05-11 15:43:12
6399,2022-05-10 19:24:07
1995,2022-05-09 00:23:25
38612,2022-05-11 05:50:46
35420,2022-05-09 19:44:23
41329,2022-05-11 21:50:50
50231,2022-05-10 10:46:22
14476,2022-05-09 23:42:10
15928,2022-05-09 10:59:13
41330,2022-05-10 00:05:35
26499,2022-05-09 11:57:21
8503,2022-05-10 11:59:39
35419,2022-05-10 13:00:20
41326,2022-05-10 21:50:54
35999,2022-05-10 03:23:57
628,2022-05-10 07:34:33
12838,2022-05-11 20:34:02
35996,2022-05-10 06:13:37
35998,2022-05-09 06:19:49
13730,2022-05-11 22:07:37
13409,2022-05-09 23:30:31
25002,2022-05-10 15:18:24
1898,2022-05-11 22:39:55
33609,2022-05-09 05:22:51
25001,2022-05-11 18:05:52
352,2022-05-10 05:32:20
5398,2022-05-09 17:16:28
33605,2022-05-11 13:08:04
13087,2022-05-10 03:56:16
13410,2022-05-10 00:40:16
353,2022-05-11 14:01:05
35518,2022-05-10 15:37:42
42902,2022-05-10 18:14:46
45054,2022-05-09 01:51:56
32865,2022-05-10 11:00:25
1896,2022-05-10 07:28:48
41945,2022-05-09 20:18:37
354,2022-05-11 05:41:03
33606,2022-05-09 10:15:22
355,2022-05-11 12:20:06
10876,2022-05-11 09:41:05
46731,2022-05-10 06:51:15
15073,2022-05-10 14:00:16
13086,2022-05-11 17:55:50
42903,2022-05-09 00:51:17
18259,2022-05-09 21:08:33
35520,2022-05-11 21:16:34
41947,2022-05-11 04:28:07
48650,2022-05-10 00:16:05
39638,2022-05-10 11:19:07
10875,2022-05-09 01:53:47
35519,2022-05-10 03:12:37
27560,2022-05-11 23:41:01
6761,2022-05-10 16:08:52
25745,2022-05-10 09:13:36
33607,2022-05-11 05:32:24
356,2022-05-11 08:17:45
46788,2022-05-11 17:01:09
33608,2022-05-09 13:27:59
13018,2022-05-10 02:34:36
13408,2022-05-10 09:52:20
1897,2022-05-10 19:32:04
35516,2022-05-11 12:04:18
46715,2022-05-11 15:07:30
48647,2022-05-09 11:29:05
46714,2022-05-11 23:18:30
13085,2022-05-10 04:12:29
48646,2022-05-09 08:53:01
48648,2022-05-11 15:48:14
25746,2022-05-10 02:42:02
30680,2022-05-11 18:04:17
21810,2022-05-11 22:18:15
18258,2022-05-10 08:39:16
35517,2022-05-10 21:54:43
6760,2022-05-11 22:24:43
48652,2022-05-09 16:58:30
26651,2022-05-11 23:24:28
48649,2022-05-10 22:51:11
46787,2022-05-09 20:41:39
351,2022-05-10 21:41:06
41946,2022-05-09 08:12:51
48651,2022-05-10 16:45:56
34744,2022-05-09 06:49:41
48571,2022-05-11 05:33:09
10874,2022-05-11 13:06:32
49172,2022-05-09 22:17:06
40220,2022-05-09 03:21:05
21670,2022-05-10 10:37:43
27819,2022-05-11 10:02:10
18664,2022-05-11 02:25:06
18666,2022-05-09 17:49:46
39883,2022-05-10 04:01:03
48801,2022-05-11 01:29:13
48802,2022-05-11 19:45:43
27820,2022-05-11 06:19:07
34001,2022-05-09 06:16:05
39884,2022-05-09 15:20:02
18665,2022-05-09 08:06:30
3608,2022-05-10 14:17:33
40010,2022-05-09 18:22:40
48800,2022-05-09 15:08:30
3607,2022-05-11 19:29:33
23162,2022-05-10 22:29:55
45885,2022-05-11 23:41:23
40011,2022-05-09 09:05:05
32769,2022-05-10 02:55:06
37527,2022-05-10 03:33:26
41913,2022-05-11 09:50:42
11378,2022-05-10 12:39:20
6504,2022-05-11 14:59:48
12574,2022-05-09 05:13:48
18069,2022-05-09 10:21:02
20333,2022-05-11 22:06:28
25505,2022-05-10 04:33:31
8574,2022-05-09 03:24:25
14391,2022-05-10 22:23:13
28860,2022-05-09 19:55:45
28492,2022-05-10 06:58:28
20334,2022-05-10 10:59:15
29323,2022-05-09 02:37:11
18068,2022-05-10 14:37:46
44017,2022-05-11 07:06:04
37989,2022-05-10 02:45:05
11375,2022-05-11 11:42:16
45384,2022-05-11 13:17:28
47614,2022-05-10 13:54:17
12546,2022-05-10 03:29:54
11622,2022-05-10 10:52:17
35324,2022-05-10 06:18:39
16401,2022-05-11 12:36:56
12575,2022-05-11 06:51:58
45958,2022-05-10 14:57:37
1022,2022-05-10 13:57:22
45397,2022-05-11 23:36:26
20332,2022-05-09 16:24:16
48375,2022-05-10 16:27:08
20335,2022-05-11 19:46:09
42330,2022-05-09 18:16:00
16398,2022-05-09 12:56:30
14392,2022-05-09 12:52:09
13036,2022-05-11 00:45:32
6503,2022-05-10 21:36:39
16399,2022-05-10 06:50:37
48900,2022-05-11 17:02:32
12576,2022-05-10 10:26:08
43000,2022-05-10 15:28:47
12573,2022-05-10 12:45:40
16402,2022-05-09 14:22:36
1019,2022-05-11 06:42:39
14860,2022-05-09 10:28:18
12184,2022-05-11 15:02:14
1020,2022-05-09 05:56:38
12183,2022-05-11 14:08:00
11377,2022-05-09 20:56:42
12185,2022-05-10 10:19:03
41914,2022-05-10 20:14:43
47615,2022-05-11 11:53:07
42999,2022-05-11 06:03:27
20825,2022-05-09 22:15:08
42329,2022-05-11 16:33:04
35322,2022-05-10 05:22:28
28491,2022-05-10 07:20:42
16400,2022-05-11 06:41:05
18070,2022-05-10 08:02:27
12182,2022-05-10 19:30:08
45959,2022-05-10 14:39:42
10720,2022-05-09 21:22:07
13176,2022-05-10 03:56:03
47321,2022-05-09 07:43:20
781,2022-05-11 03:01:07
11376,2022-05-09 14:57:41
28923,2022-05-11 02:20:40
45383,2022-05-11 07:00:14
13035,2022-05-10 09:24:12
10719,2022-05-11 12:53:18
35325,2022-05-11 23:05:29
48898,2022-05-09 23:05:45
48376,2022-05-11 11:06:16
11621,2022-05-11 14:23:38
28861,2022-05-11 09:26:02
1021,2022-05-10 21:00:54
46953,2022-05-09 20:11:25
45396,2022-05-10 10:04:08
47322,2022-05-10 12:16:58
40681,2022-05-11 04:24:56
47323,2022-05-11 20:19:06
48899,2022-05-09 17:49:53
35323,2022-05-11 07:30:13
34340,2022-05-09 12:46:34
2398,2022-05-11 02:45:25
2397,2022-05-11 10:45:46
2399,2022-05-09 03:56:46
11274,2022-05-10 03:49:39
37531,2022-05-10 01:48:44
23152,2022-05-10 05:44:03
23154,2022-05-10 00:06:52
18570,2022-05-10 06:30:09
36567,2022-05-11 19:22:10
24326,2022-05-09 03:21:00
23151,2022-05-10 20:40:26
71,2022-05-11 12:08:46
11277,2022-05-11 18:13:39
27367,2022-05-09 22:01:25
27366,2022-05-09 22:42:36
10065,2022-05-10 08:24:51
9809,2022-05-11 22:23:52
16354,2022-05-11 14:40:47
640,2022-05-10 00:45:36
26966,2022-05-11 05:23:45
14049,2022-05-09 00:04:11
37528,2022-05-10 04:51:09
12394,2022-05-11 23:19:25
40377,2022-05-09 13:43:58
28429,2022-05-11 02:08:07
24327,2022-05-11 08:11:13
12273,2022-05-10 19:38:57
13839,2022-05-11 03:26:13
38790,2022-05-09 18:06:28
12526,2022-05-10 09:19:15
11275,2022-05-09 15:54:17
42341,2022-05-09 07:36:07
34198,2022-05-09 10:15:38
14050,2022-05-09 07:02:49
2396,2022-05-11 13:18:17
37532,2022-05-10 22:28:33
12395,2022-05-09 10:00:42
37530,2022-05-09 02:54:12
11276,2022-05-09 01:52:08
27518,2022-05-11 09:19:12
4787,2022-05-11 19:01:29
11273,2022-05-09 11:02:35
45234,2022-05-09 12:07:13
24325,2022-05-11 12:30:51
5016,2022-05-11 10:54:19
40578,2022-05-09 13:36:42
31849,2022-05-10 15:09:17
4786,2022-05-11 10:02:36
34339,2022-05-11 11:23:18
13838,2022-05-09 20:14:39
48577,2022-05-10 13:15:37
9810,2022-05-11 16:29:51
37529,2022-05-11 20:43:35
48276,2022-05-11 01:46:06
43147,2022-05-11 08:27:03
28428,2022-05-11 20:27:01
26965,2022-05-11 17:10:16
2400,2022-05-09 03:00:36
6605,2022-05-09 01:58:16
5017,2022-05-10 00:17:42
3630,2022-05-11 16:48:01
27368,2022-05-11 10:13:09
6604,2022-05-10 03:56:18
18569,2022-05-09 16:00:34
40629,2022-05-09 15:28:35
44730,2022-05-11 09:23:34
28430,2022-05-09 10:33:15
43148,2022-05-10 00:07:28
44732,2022-05-10 00:38:43
49935,2022-05-09 14:16:50
3692,2022-05-10 01:39:59
36566,2022-05-11 08:27:36
46055,2022-05-11 20:37:42
23153,2022-05-10 01:16:27
14048,2022-05-10 12:51:48
45235,2022-05-11 17:28:31
40378,2022-05-10 14:41:41
49712,2022-05-11 03:14:34
35665,2022-05-10 09:37:47
40630,2022-05-09 05:50:08
45327,2022-05-11 01:34:09
44731,2022-05-11 03:44:55
16355,2022-05-11 11:25:19
35664,2022-05-11 10:35:20
49934,2022-05-10 09:18:41
38789,2022-05-09 16:39:13
49711,2022-05-09 06:20:36
34338,2022-05-09 17:06:09
38791,2022-05-09 00:07:47
5306,2022-05-10 13:08:35
22936,2022-05-10 18:54:33
3001,2022-05-10 23:10:15
22212,2022-05-10 08:23:01
49990,2022-05-10 10:28:33
20890,2022-05-09 02:55:45
49988,2022-05-09 17:16:35
22211,2022-05-10 18:45:11
49989,2022-05-11 22:33:45
44234,2022-05-11 02:20:50
4452,2022-05-10 09:50:14
16140,2022-05-11 15:18:32
13915,2022-05-09 05:21:08
38285,2022-05-10 12:35:17
11007,2022-05-10 03:05:48
11004,2022-05-09 21:19:49
8259,2022-05-09 10:25:59
11003,2022-05-10 19:11:04
23047,2022-05-09 13:39:51
47503,2022-05-09 04:21:55
15868,2022-05-09 06:26:12
10546,2022-05-09 14:38:42
23042,2022-05-10 06:27:01
7798,2022-05-10 16:04:32
23045,2022-05-09 17:45:11
15866,2022-05-10 06:23:09
41311,2022-05-10 13:56:34
41313,2022-05-10 16:23:42
11009,2022-05-10 07:08:18
5103,2022-05-10 20:44:05
4451,2022-05-10 11:46:23
8261,2022-05-09 12:05:51
41312,2022-05-10 20:56:39
34471,2022-05-11 05:32:30
6625,2022-05-10 08:46:06
26533,2022-05-09 10:49:40
10544,2022-05-10 12:02:19
10547,2022-05-10 16:40:34
38745,2022-05-11 03:08:23
7799,2022-05-09 06:25:28
23040,2022-05-11 16:01:53
23684,2022-05-11 04:40:59
16659,2022-05-11 13:50:18
24287,2022-05-09 00:08:32
24289,2022-05-10 11:27:14
23043,2022-05-09 02:07:13
13305,2022-05-10 18:52:18
7796,2022-05-11 13:04:04
22229,2022-05-09 21:01:46
3522,2022-05-09 13:02:28
10548,2022-05-09 12:50:07
40293,2022-05-09 23:35:31
43560,2022-05-10 19:36:44
11010,2022-05-09 01:31:10
23967,2022-05-10 22:40:09
10543,2022-05-10 06:25:58
3521,2022-05-09 14:31:30
15869,2022-05-09 18:26:08
15867,2022-05-09 05:16:38
15716,2022-05-11 07:47:18
9403,2022-05-11 15:07:17
48505,2022-05-11 15:39:17
23044,2022-05-11 18:51:44
11012,2022-05-09 08:49:27
10916,2022-05-09 17:30:06
16656,2022-05-10 10:02:44
47408,2022-05-10 11:34:22
10545,2022-05-11 13:11:14
8260,2022-05-09 21:57:58
26960,2022-05-10 17:24:00
703,2022-05-10 06:37:07
44791,2022-05-10 22:34:04
11006,2022-05-11 09:12:52
15777,2022-05-09 04:05:37
23041,2022-05-11 10:26:23
40557,2022-05-09 08:30:29
11011,2022-05-09 04:24:04
23046,2022-05-11 04:17:13
32198,2022-05-09 07:36:02
24288,2022-05-09 02:21:39
2309,2022-05-10 20:42:51
34134,2022-05-09 13:41:28
16660,2022-05-10 22:01:19
48504,2022-05-11 02:37:09
2099,2022-05-11 02:30:30
35523,2022-05-11 08:43:24
13306,2022-05-09 20:43:53
32197,2022-05-09 11:24:17
10915,2022-05-11 05:44:15
4450,2022-05-09 20:22:47
7795,2022-05-10 16:18:24
36375,2022-05-10 18:16:04
16655,2022-05-10 03:20:39
25909,2022-05-10 22:04:02
16658,2022-05-10 04:22:13
36413,2022-05-10 01:42:07
48503,2022-05-09 02:05:50
3523,2022-05-11 16:59:27
11005,2022-05-09 05:32:31
38764,2022-05-10 14:02:31
11008,2022-05-10 05:03:09
16657,2022-05-10 15:01:15
34133,2022-05-10 18:52:09
46072,2022-05-11 20:50:29
34132,2022-05-10 07:10:16
24286,2022-05-11 11:43:20
23039,2022-05-11 11:48:07
49467,2022-05-11 03:38:42
34071,2022-05-11 00:31:10
24290,2022-05-10 05:41:19
27714,2022-05-11 20:05:04
7797,2022-05-09 22:01:22
22652,2022-05-11 05:52:10
28866,2022-05-11 21:22:17
35656,2022-05-10 18:45:41
15687,2022-05-09 07:15:33
41265,2022-05-09 09:48:14
30096,2022-05-11 06:38:13
45038,2022-05-11 12:27:39
3016,2022-05-10 08:21:09
49335,2022-05-11 05:39:28
30095,2022-05-09 14:36:17
38641,2022-05-10 09:58:36
24123,2022-05-11 22:36:20
11198,2022-05-11 17:32:58
17127,2022-05-09 02:22:04
8665,2022-05-10 15:55:41
15689,2022-05-10 00:03:01
37569,2022-05-09 05:58:25
17128,2022-05-11 22:12:34
45056,2022-05-11 08:42:42
15690,2022-05-10 21:49:02
28864,2022-05-09 11:55:28
3018,2022-05-10 20:59:41
22607,2022-05-09 16:08:23
24126,2022-05-10 00:56:29
24124,2022-05-11 03:07:46
45036,2022-05-10 04:13:28
18494,2022-05-09 08:48:23
38046,2022-05-09 14:23:57
1540,2022-05-09 19:38:35
37303,2022-05-11 15:14:37
24952,2022-05-11 12:14:05
30094,2022-05-09 21:19:08
24955,2022-05-10 02:10:15
35655,2022-05-10 05:11:03
28865,2022-05-10 10:11:35
16675,2022-05-11 21:26:03
9089,2022-05-10 09:49:48
8663,2022-05-09 14:14:55
24125,2022-05-10 09:39:01
46813,2022-05-09 13:19:31
15691,2022-05-09 22:02:41
20523,2022-05-09 18:07:04
45037,2022-05-10 15:56:00
38644,2022-05-11 04:55:35
44700,2022-05-09 18:09:18
11617,2022-05-11 03:40:03
45306,2022-05-10 21:40:05
45307,2022-05-11 14:20:33
28247,2022-05-10 23:08:28
14195,2022-05-11 07:46:09
31687,2022-05-10 08:19:07
11616,2022-05-10 06:27:36
28620,2022-05-11 19:42:19
16564,2022-05-11 13:02:41
11615,2022-05-10 07:20:47
3017,2022-05-11 15:45:29
38642,2022-05-09 20:19:30
17145,2022-05-10 11:13:28
30093,2022-05-10 11:45:51
31686,2022-05-10 04:00:05
32812,2022-05-10 23:13:21
24951,2022-05-10 13:41:16
15688,2022-05-11 11:31:17
24027,2022-05-10 03:09:00
41264,2022-05-11 20:06:10
3015,2022-05-10 02:24:37
15686,2022-05-09 11:22:11
24950,2022-05-11 11:29:06
41266,2022-05-11 03:15:04
38045,2022-05-09 00:25:16
9087,2022-05-10 21:57:49
8664,2022-05-09 10:15:02
38643,2022-05-11 22:19:13
9088,2022-05-11 16:03:58
35654,2022-05-09 04:38:30
38044,2022-05-09 09:25:35
40506,2022-05-11 11:13:05
46814,2022-05-10 11:09:38
8662,2022-05-10 03:43:33
40507,2022-05-09 02:08:24
45305,2022-05-10 10:53:03
40784,2022-05-09 00:35:42
49372,2022-05-09 12:50:35
38286,2022-05-10 07:25:33
46811,2022-05-11 06:58:31
46812,2022-05-09 21:14:56
46321,2022-05-11 18:17:57
46319,2022-05-10 14:58:39
7097,2022-05-10 21:32:24
11476,2022-05-11 06:07:38
46320,2022-05-11 21:25:35
2594,2022-05-09 16:41:22
15343,2022-05-11 01:14:44
11475,2022-05-10 00:52:27
11477,2022-05-10 22:52:08
23722,2022-05-10 03:25:13
11478,2022-05-11 23:14:02
22197,2022-05-09 15:41:34
13598,2022-05-09 13:26:56
22198,2022-05-11 04:22:55
15981,2022-05-10 06:28:46
23765,2022-05-10 12:18:44
36155,2022-05-09 03:44:46
28606,2022-05-11 22:56:11
28605,2022-05-09 14:38:36
2133,2022-05-09 00:04:23
41527,2022-05-09 07:55:33
29487,2022-05-09 06:11:36
12884,2022-05-09 22:36:14
28604,2022-05-11 21:33:09
23766,2022-05-09 01:16:00
22196,2022-05-10 03:06:59
41526,2022-05-09 19:03:32
29486,2022-05-11 14:34:28
36154,2022-05-09 04:52:29
30734,2022-05-10 06:39:16
36153,2022-05-10 21:13:01
2560,2022-05-11 16:38:35
30733,2022-05-10 06:55:22
22199,2022-05-10 02:26:32
45652,2022-05-11 22:12:44
39831,2022-05-10 16:23:18
45653,2022-05-09 19:16:57
23767,2022-05-11 00:54:46
30735,2022-05-11 06:35:47
41525,2022-05-10 17:30:29
25190,2022-05-11 17:54:41
50103,2022-05-09 10:34:12
14096,2022-05-11 00:21:43
11281,2022-05-11 13:32:51
48545,2022-05-09 20:36:15
39937,2022-05-09 20:05:19
8805,2022-05-11 13:30:52
5703,2022-05-10 05:15:18
48543,2022-05-11 22:17:58
50104,2022-05-10 03:41:28
50576,2022-05-09 02:28:42
43813,2022-05-09 22:50:57
48547,2022-05-09 06:46:36
14095,2022-05-11 18:07:59
33143,2022-05-11 13:57:58
48546,2022-05-10 18:10:05
48886,2022-05-10 17:36:16
48544,2022-05-11 12:57:09
48887,2022-05-09 07:51:27
33142,2022-05-11 04:55:54
18642,2022-05-11 12:44:49
8803,2022-05-09 08:48:38
18641,2022-05-09 13:04:19
43883,2022-05-09 03:13:10
50105,2022-05-11 05:32:28
50492,2022-05-09 23:42:06
43991,2022-05-09 04:32:21
8804,2022-05-10 12:54:05
43814,2022-05-09 22:26:08
20652,2022-05-11 21:38:42
37196,2022-05-10 03:01:56
43884,2022-05-09 02:51:11
31753,2022-05-10 04:04:06
30385,2022-05-10 19:04:10
30136,2022-05-10 02:32:30
50312,2022-05-11 00:45:06
50314,2022-05-11 05:28:00
5222,2022-05-11 11:05:34
30388,2022-05-11 17:10:05
11388,2022-05-11 05:29:00
50311,2022-05-10 22:33:06
11385,2022-05-09 21:15:21
11387,2022-05-10 17:30:28
26031,2022-05-10 02:31:33
8516,2022-05-10 15:32:48
28769,2022-05-09 16:36:58
30389,2022-05-10 14:47:55
11386,2022-05-09 19:51:17
30387,2022-05-09 17:43:42
8517,2022-05-10 11:03:30
30386,2022-05-11 05:28:37
42104,2022-05-09 20:42:26
50313,2022-05-11 10:59:49
42103,2022-05-09 15:39:39
11384,2022-05-09 20:00:07
48766,2022-05-10 15:12:12
50310,2022-05-11 23:37:49
9156,2022-05-09 21:25:27
18903,2022-05-10 18:18:29
18988,2022-05-11 01:35:34
17056,2022-05-10 22:07:20
45265,2022-05-09 17:08:01
45266,2022-05-10 22:11:12
29671,2022-05-10 07:52:27
19502,2022-05-10 05:35:44
1651,2022-05-10 14:35:15
32017,2022-05-10 06:09:25
2521,2022-05-10 21:12:32
26307,2022-05-10 19:55:02
19298,2022-05-10 10:38:51
49190,2022-05-10 23:07:18
15753,2022-05-11 23:59:48
18902,2022-05-11 12:01:42
18901,2022-05-10 10:56:17
41663,2022-05-11 23:55:17
9155,2022-05-09 20:32:02
45942,2022-05-10 13:01:04
25872,2022-05-09 15:09:55
23655,2022-05-11 19:31:06
27739,2022-05-09 01:35:38
20978,2022-05-10 18:03:51
23017,2022-05-11 17:16:47
25873,2022-05-11 10:50:41
22714,2022-05-09 15:16:01
7647,2022-05-09 16:17:21
11546,2022-05-09 13:51:36
28165,2022-05-09 11:54:41
45353,2022-05-10 09:47:38
23018,2022-05-09 09:53:12
27674,2022-05-11 20:55:32
49019,2022-05-11 23:18:28
26502,2022-05-11 10:52:58
22716,2022-05-11 04:42:39
7646,2022-05-10 04:56:53
23014,2022-05-11 00:10:06
27740,2022-05-10 13:51:20
25574,2022-05-11 09:44:39
26017,2022-05-10 17:15:50
20980,2022-05-10 05:38:07
49020,2022-05-11 11:14:31
30864,2022-05-09 02:25:34
24196,2022-05-09 04:08:13
22715,2022-05-11 16:58:19
28826,2022-05-09 17:17:38
21594,2022-05-10 05:26:30
30866,2022-05-09 00:42:50
41480,2022-05-11 00:47:53
23016,2022-05-10 14:32:02
20979,2022-05-09 18:38:18
30865,2022-05-09 15:57:16
27741,2022-05-10 13:18:45
23015,2022-05-09 03:18:10
16407,2022-05-09 14:02:35
37586,2022-05-11 12:38:48
37587,2022-05-11 00:19:04
11364,2022-05-10 14:40:42
2199,2022-05-10 01:26:57
33322,2022-05-09 10:30:45
2196,2022-05-10 12:37:51
3276,2022-05-10 18:25:39
5556,2022-05-11 03:12:16
15383,2022-05-09 04:03:42
3278,2022-05-10 05:25:01
13373,2022-05-09 10:51:27
15382,2022-05-10 15:54:17
47009,2022-05-09 05:51:32
2198,2022-05-10 14:23:53
1663,2022-05-11 09:19:40
3277,2022-05-11 02:08:36
7724,2022-05-11 05:40:06
47011,2022-05-11 00:20:13
47010,2022-05-09 03:06:27
2197,2022-05-11 10:16:33
47950,2022-05-11 06:12:52
3275,2022-05-10 13:12:03
11743,2022-05-11 17:53:41
29458,2022-05-11 01:38:09
7237,2022-05-10 18:48:01
15996,2022-05-11 22:32:22
37256,2022-05-10 05:22:52
47939,2022-05-10 00:15:00
29460,2022-05-10 22:37:54
15994,2022-05-11 12:00:43
11744,2022-05-09 17:19:00
10724,2022-05-09 07:39:55
10660,2022-05-09 17:51:35
10661,2022-05-09 14:42:18
7235,2022-05-09 08:09:00
11211,2022-05-09 08:19:17
