LocationID	Customer ID	City	State	Country	PostalCode	Region
964	HM-14860	Manila	National Capital	Philippines		Southeast Asia
965	CS-1860	Casablanca	Grand Casablanca	Morocco		Africa
966	GR-14560	Mexico City	Distrito Federal	Mexico		North
967	JE-16165	Perth	Western Australia	Australia		Oceania
968	RR-9525	North York	Ontario	Canada		Canada
969	BO-11350	Reims	Champagne-Ardenne	France		Central
970	PC-8745	Sofia	Sofiya-Grad	Bulgaria		EMEA
971	JB-5925	Istanbul	Istanbul	Turkey		EMEA
972	LC-16960	San Diego	California	United States	92037	West
973	AR-10540	Jodhpur	Rajasthan	India		Central Asia
974	KC-16675	San Pedro Sula	Cortés	Honduras		Central
975	JE-5610	Arusha	Arusha	Tanzania		Africa
976	VB-21745	Madrid	Madrid	Spain		South
977	RK-19300	Vesoul	Franche-Comté	France		Central
978	SC-10095	Loum	Littoral	Cameroon		Africa
979	RA-19285	Puertollano	Castile-La Mancha	Spain		South
980	SF-20965	Karlsruhe	Baden-Württemberg	Germany		Central
981	PG-8895	Baghdad	Baghdad	Iraq		EMEA
982	MG-8205	Ndola	Copperbelt	Zambia		Africa
983	DJ-3630	Eskisehir	Eskisehir	Turkey		EMEA
984	NK-8490	Rabat	Rabat-Salé-Zemmour-Zaer	Morocco		Africa
985	PC-9000	Quebec	Quebec	Canada		Canada
986	AC-450	Mississauga	Ontario	Canada		Canada
987	AG-10330	Weifang	Shandong	China		North Asia
988	TB-11250	Istanbul	Istanbul	Turkey		EMEA
989	SG-10890	Zanjan	Zanjan	Iran		EMEA
990	FA-14230	Raleigh	North Carolina	United States	27604	South
991	CA-12265	Cancún	Quintana Roo	Mexico		North
992	SC-20305	Adelaide	South Australia	Australia		Oceania
993	RE-19405	Tengzhou	Shandong	China		North Asia
994	Co-12640	Seattle	Washington	United States	98105	West
995	JE-15715	Madurai	Tamil Nadu	India		Central Asia
996	VW-11775	Istanbul	Istanbul	Turkey		EMEA
997	CK-2760	Arusha	Arusha	Tanzania		Africa
998	NF-8475	Calgary	Alberta	Canada		Canada
999	MP-17965	Middletown	Connecticut	United States	6457	East
1000	KC-16540	Seattle	Washington	United States	98115	West
1001	EG-13900	Chesapeake	Virginia	United States	23320	South
1002	NP-8700	Istanbul	Istanbul	Turkey		EMEA
1003	EB-3840	Kharkiv	Kharkiv	Ukraine		EMEA
1004	MK-8160	Mary	Mary	Turkmenistan		EMEA
1005	AB-10165	Leipzig	Saxony	Germany		Central
1006	AD-10180	Buenos Aires	Buenos Aires	Argentina		South
1007	IG-15085	San Salvador	San Salvador	El Salvador		Central
1008	CK-2205	Taizz	Ta'izz	Yemen		EMEA
1009	CL-12700	Lons-le-Saunier	Franche-Comté	France		Central
1010	BE-11410	Sydney	New South Wales	Australia		Oceania
1011	ML-7395	Budapest	Budapest	Hungary		EMEA
1012	LC-16870	San Francisco	California	United States	94109	West
1013	GH-4410	Rasht	Gilan	Iran		EMEA
1014	JC-15775	Waterlooville	England	United Kingdom		North
1015	TB-11400	Kankan	Kankan	Guinea		Africa
1016	AG-765	Mersin	Mersin	Turkey		EMEA
1017	HW-4935	Shiraz	Fars	Iran		EMEA
1018	AH-210	Alexandria	Al Iskandariyah	Egypt		Africa
1019	MZ-17335	Palermo	Sicily	Italy		South
1020	KA-6525	Dniprodzerzhyns'k	Dnipropetrovs'k	Ukraine		EMEA
1021	MA-17995	Karlsruhe	Baden-Württemberg	Germany		Central
1022	CR-12730	Buenos Aires	Buenos Aires	Argentina		South
1023	MG-18145	Philadelphia	Pennsylvania	United States	19134	East
1024	MH-7455	Varna	Varna	Bulgaria		EMEA
1025	AS-10225	Mejicanos	San Salvador	El Salvador		Central
1026	LH-7155	Mississauga	Ontario	Canada		Canada
1027	JC-16105	Durham	North Carolina	United States	27707	South
1028	JW-6075	El Jadida	Doukkala-Abda	Morocco		Africa
1029	EM-14095	Garza García	Nuevo León	Mexico		North
1030	CK-12595	Santo Domingo	Santo Domingo	Dominican Republic		Caribbean
1031	BN-11515	Piura	Piura	Peru		South
1032	DK-2895	Baghdad	Baghdad	Iraq		EMEA
1033	LS-17200	Rancagua	O'Higgins	Chile		South
1034	JE-15745	Surabaya	Jawa Timur	Indonesia		Southeast Asia
1035	PW-19240	San Francisco	California	United States	94110	West
1036	MG-17695	Armenia	Quindío	Colombia		South
1037	DK-3225	Luanda	Luanda	Angola		Africa
1038	PS-18970	Caluire-et-Cuire	Rhône-Alpes	France		Central
1039	JL-15505	Lahore	Punjab	Pakistan		Central Asia
1040	TC-21295	Villeneuve-sur-Lot	Aquitaine	France		Central
1041	LH-6750	Kampala	Kampala	Uganda		Africa
1042	CS-2505	Kitwe	Copperbelt	Zambia		Africa
1043	RF-9840	Riyadh	Ar Riyad	Saudi Arabia		EMEA
1044	SS-10140	Harare	Harare	Zimbabwe		Africa
1045	CC-12100	Guasave	Sinaloa	Mexico		North
1046	CC-12475	Culiacán	Sinaloa	Mexico		North
1047	CC-12145	Pimpri	Maharashtra	India		Central Asia
1048	PS-8760	Batman	Batman	Turkey		EMEA
1049	DN-3690	Chitungwiza	Harare	Zimbabwe		Africa
1050	AR-10825	Grigny	Ile-de-France	France		Central
1051	RB-9570	Bulawayo	Bulawayo	Zimbabwe		Africa
1052	PF-9165	Johannesburg	Gauteng	South Africa		Africa
1053	MH-7290	Antananarivo	Analamanga	Madagascar		Africa
1054	CS-12355	Roswell	Georgia	United States	30076	South
1055	LP-17080	Coatzacoalcos	Veracruz	Mexico		North
1056	ZC-21910	Paris	Ile-de-France	France		Central
1057	MS-17980	Springfield	Missouri	United States	65807	Central
1058	MH-8025	Birjand	South Khorasan	Iran		EMEA
1059	RH-19555	Tallahassee	Florida	United States	32303	South
1060	Co-2640	Cairo	Al Qahirah	Egypt		Africa
1061	EM-4140	Nairobi	Nairobi	Kenya		Africa
1062	JE-15475	Dundee	Scotland	United Kingdom		North
1063	GZ-14545	Denpasar	Bali	Indonesia		Southeast Asia
1064	BB-11545	Torreón	Coahuila	Mexico		North
1065	TG-11640	Dar es Salaam	Dar Es Salaam	Tanzania		Africa
1066	NH-8610	North York	Ontario	Canada		Canada
1067	SP-10650	Funtua	Katsina	Nigeria		Africa
1068	SK-19990	Tegucigalpa	Francisco Morazán	Honduras		Central
1069	LS-6945	Cankaya	Ankara	Turkey		EMEA
1070	MY-8295	Tel Aviv	Tel Aviv	Israel		EMEA
1071	MW-18220	Philadelphia	Pennsylvania	United States	19140	East
1072	EK-13795	Emden	Lower Saxony	Germany		Central
1073	HG-14965	Bagneux	Ile-de-France	France		Central
1074	AY-555	Lagos	Lagos	Nigeria		Africa
1075	CA-12055	Houston	Texas	United States	77036	Central
1076	TB-21190	Allahabad	Uttar Pradesh	India		Central Asia
1077	MK-7905	Gdynia	Pomerania	Poland		EMEA
1078	MC-7575	Pretoria	Gauteng	South Africa		Africa
1079	BS-1755	Aydin	Aydin	Turkey		EMEA
1080	CC-12685	Mumbai	Maharashtra	India		Central Asia
1081	SV-10815	Bolu	Bolu	Turkey		EMEA
1082	CM-2190	Gyor	Gyor	Hungary		EMEA
1083	JD-16150	London	England	United Kingdom		North
1084	AB-10105	Tegucigalpa	Francisco Morazán	Honduras		Central
1085	KT-6480	Mahajanga	Boeny	Madagascar		Africa
1086	MC-17590	Metz	Lorraine	France		Central
1087	JE-6165	Cape Town	Western Cape	South Africa		Africa
1088	KL-6555	Istanbul	Istanbul	Turkey		EMEA
1089	DM-2955	Abidjan	Lagunes	Cote d'Ivoire		Africa
1090	IG-5085	Mosul	Ninawa	Iraq		EMEA
1091	MC-7635	Cairo	Al Qahirah	Egypt		Africa
1092	TS-21505	Ciudad del Carmen	Campeche	Mexico		North
1093	AB-15	Mufulira	Copperbelt	Zambia		Africa
1094	ON-8715	Harare	Harare	Zimbabwe		Africa
1095	TT-21220	Houston	Texas	United States	77041	Central
1096	KD-16615	Tlaquepaque	Jalisco	Mexico		North
1097	DV-3465	Karbala'	Karbala'	Iraq		EMEA
1098	KF-16285	Managua	Managua	Nicaragua		Central
1099	JC-15385	Santiago de Cuba	Santiago de Cuba	Cuba		Caribbean
1100	SS-10875	Ordu	Ordu	Turkey		EMEA
1101	CV-12805	Floridablanca	Santander	Colombia		South
1102	DO-13645	Bridgetown	Saint Michael	Barbados		Caribbean
1103	SJ-20215	Pasadena	California	United States	91104	West
1104	LW-16990	Santiago de los Caballeros	Santiago	Dominican Republic		Caribbean
1105	NS-18640	Mixco	Guatemala	Guatemala		Central
1106	BP-1095	Al Hillah	Babil	Iraq		EMEA
1107	EM-4095	Halifax	Nova Scotia	Canada		Canada
1108	AZ-10750	Annemasse	Rhône-Alpes	France		Central
1109	BS-1365	Antananarivo	Analamanga	Madagascar		Africa
1110	CS-2175	Hrodna	Hrodna	Belarus		EMEA
1111	CM-2160	Cairo	Al Qahirah	Egypt		Africa
1112	GH-4425	Calgary	Alberta	Canada		Canada
1113	CS-1845	Abha	'Asir	Saudi Arabia		EMEA
1114	JD-6015	Almaty	Almaty City	Kazakhstan		EMEA
1115	TS-11610	Chisinau	Chisinau	Moldova		EMEA
1116	SW-10350	Balti	Balti	Moldova		EMEA
1117	MO-7950	Adana	Adana	Turkey		EMEA
1118	SG-10605	Piatra-Neamt	Neamt	Romania		EMEA
1119	ED-3885	Gusau	Zamfara	Nigeria		Africa
1120	KN-6390	Pretoria	Gauteng	South Africa		Africa
1121	BF-1170	Kaspiysk	Dagestan	Russia		EMEA
1122	SL-10155	Vancouver	British Columbia	Canada		Canada
1123	KW-16435	Austin	Texas	United States	78745	Central
1124	AJ-10960	Paris	Ile-de-France	France		Central
1125	BE-11335	Kingswood	England	United Kingdom		North
1126	SG-20080	Newcastle	New South Wales	Australia		Oceania
1127	DB-3405	Drobeta-Turnu Severin	Mehedinti	Romania		EMEA
1128	EB-14110	Depok	Yogyakarta	Indonesia		Southeast Asia
1129	BT-1485	Pemba	Cabo Delgado	Mozambique		Africa
1130	MS-7530	Antananarivo	Analamanga	Madagascar		Africa
1131	AA-480	Toronto	Ontario	Canada		Canada
1132	KH-6630	Bamako	Bamako	Mali		Africa
1133	DR-2880	Bulawayo	Bulawayo	Zimbabwe		Africa
1134	SV-10365	Budapest	Budapest	Hungary		EMEA
1135	RH-9600	Vancouver	British Columbia	Canada		Canada
1136	CA-2265	Blagoveshchensk	Bashkortostan	Russia		EMEA
1137	BD-1605	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1138	BG-11740	Bayeux	Paraíba	Brazil		South
1139	LA-6780	Ankara	Ankara	Turkey		EMEA
1140	GP-4740	Windhoek	Khomas	Namibia		Africa
1141	DJ-3510	Lusaka	Lusaka	Zambia		Africa
1142	SG-10080	Dar es Salaam	Dar Es Salaam	Tanzania		Africa
1143	NC-18535	Gateshead	England	United Kingdom		North
1144	PA-9060	Owo	Ondo	Nigeria		Africa
1145	EB-4170	Rabat	Rabat-Salé-Zemmour-Zaer	Morocco		Africa
1146	LF-7185	Lubumbashi	Katanga	Democratic Republic of the Congo		Africa
1147	PG-8820	Astrakhan'	Astrakhan'	Russia		EMEA
1148	PO-19180	Utrecht	Utrecht	Netherlands		Central
1149	Dp-3240	Kismaayo	Jubbada Hoose	Somalia		Africa
1150	CB-12025	Jakarta	Jakarta	Indonesia		Southeast Asia
1151	CD-1920	Basra	Al Basrah	Iraq		EMEA
1152	TT-11220	Lublin	Lublin	Poland		EMEA
1153	MC-7590	Makhachkala	Dagestan	Russia		EMEA
1154	RP-9270	Bishkek	Bishkek	Kyrgyzstan		EMEA
1155	JR-16210	Glasgow	Scotland	United Kingdom		North
1156	NR-8550	Hrodna	Hrodna	Belarus		EMEA
1157	AB-600	Bytom	Silesia	Poland		EMEA
1158	SS-10410	Bialystok	Podlaskie	Poland		EMEA
1159	JR-5670	Usti nad Labem	Usti nad Labem	Czech Republic		EMEA
1160	DB-3555	Ankara	Ankara	Turkey		EMEA
1161	NZ-8565	Baghdad	Baghdad	Iraq		EMEA
1162	SC-20575	El Progreso	Yoro	Honduras		Central
1163	EM-3810	Chitungwiza	Harare	Zimbabwe		Africa
1164	ME-7320	Casablanca	Grand Casablanca	Morocco		Africa
1165	SA-10830	Bandirma	Balikesir	Turkey		EMEA
1166	DC-13285	Santiago de Cuba	Santiago de Cuba	Cuba		Caribbean
1167	CJ-11875	Guangzhou	Guangdong	China		North Asia
1168	BP-1185	Malatya	Malatya	Turkey		EMEA
1169	CT-1995	Donets'k	Donetsk	Ukraine		EMEA
1170	LW-6825	Kharkiv	Kharkiv	Ukraine		EMEA
1171	CC-2100	Budapest	Budapest	Hungary		EMEA
1172	DG-3300	Lagos	Lagos	Nigeria		Africa
1173	PK-8910	Fasa	Fars	Iran		EMEA
1174	DB-3615	Lagos	Lagos	Nigeria		Africa
1175	VF-11715	Gaziantep	Gaziantep	Turkey		EMEA
1176	AS-135	Edmonton	Alberta	Canada		Canada
1177	JD-6060	Gaziantep	Gaziantep	Turkey		EMEA
1178	NP-18670	Puebla	Puebla	Mexico		North
1179	NP-8325	Zabol	Sistan Va Baluchestan	Iran		EMEA
1180	FM-4215	Istanbul	Istanbul	Turkey		EMEA
1181	MP-7470	Annaba	Annaba	Algeria		Africa
1182	BF-11020	Fatehpur	Rajasthan	India		Central Asia
1183	KB-6240	Bandar-e Anzali	Gilan	Iran		EMEA
1184	FM-14380	Detroit	Michigan	United States	48227	Central
1185	EM-14065	Quito	Pichincha	Ecuador		South
1186	RW-19690	Chelmsford	England	United Kingdom		North
1187	NP-8685	Pretoria	Gauteng	South Africa		Africa
1188	AS-10090	Springfield	Missouri	United States	65807	Central
1189	KB-16405	Tijuana	Baja California	Mexico		North
1190	MV-8190	Algiers	Alger	Algeria		Africa
1191	SM-10905	Koidu	Eastern	Sierra Leone		Africa
1192	KB-16600	Columbus	Indiana	United States	47201	Central
1193	VT-11700	Zanjan	Zanjan	Iran		EMEA
1194	GB-4575	Chisinau	Chisinau	Moldova		EMEA
1195	GZ-4545	Basra	Al Basrah	Iraq		EMEA
1196	AH-120	Cairo	Al Qahirah	Egypt		Africa
1197	PJ-8835	Sale	Rabat-Salé-Zemmour-Zaer	Morocco		Africa
1198	BS-1380	Baghdad	Baghdad	Iraq		EMEA
1199	KC-6255	Tanta	Al Gharbiyah	Egypt		Africa
1200	LS-7230	Tbilisi	Tbilisi	Georgia		EMEA
1201	SM-10005	Johannesburg	Gauteng	South Africa		Africa
1202	JE-5745	Ankara	Ankara	Turkey		EMEA
1203	MO-7800	Benin City	Edo	Nigeria		Africa
1204	CH-2070	Adana	Adana	Turkey		EMEA
1205	JW-5220	Al Hillah	Babil	Iraq		EMEA
1206	AS-10135	Deventer	Overijssel	Netherlands		Central
1207	TZ-11580	Bryansk	Bryansk	Russia		EMEA
1208	SP-10920	Qena	Qina	Egypt		Africa
1209	AR-10570	Coyoacán	Distrito Federal	Mexico		North
1210	VM-11835	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1211	EN-3780	Taizz	Ta'izz	Yemen		EMEA
1212	BP-1290	Zagreb	Grad Zagreb	Croatia		EMEA
1213	LM-7065	Constantine	Constantine	Algeria		Africa
1214	ES-4020	Lagos	Lagos	Nigeria		Africa
1215	GT-4635	Monrovia	Montserrado	Liberia		Africa
1216	LC-6960	Cairo	Al Qahirah	Egypt		Africa
1217	CD-11980	Managua	Managua	Nicaragua		Central
1218	SG-10470	Tbilisi	Tbilisi	Georgia		EMEA
1219	DV-13045	Las Rozas de Madrid	Madrid	Spain		South
1220	RB-19645	Poços de Caldas	Minas Gerais	Brazil		South
1221	EH-4185	Vienna	Vienna	Austria		EMEA
1222	SC-10050	Baghdad	Baghdad	Iraq		EMEA
1223	MA-7560	Mamak	Ankara	Turkey		EMEA
1224	AM-705	Kumasi	Ashanti	Ghana		Africa
1225	KD-6270	Izmir	Izmir	Turkey		EMEA
1226	SH-20635	Heilbronn	Baden-Württemberg	Germany		Central
1227	DB-3660	Istanbul	Istanbul	Turkey		EMEA
1228	EB-3975	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1229	NL-8310	Uskudar	Istanbul	Turkey		EMEA
1230	JW-15220	Manado	Sulawesi Utara	Indonesia		Southeast Asia
1231	KB-6315	Baghdad	Baghdad	Iraq		EMEA
1232	LC-16885	Troy	Ohio	United States	45373	East
1233	FC-4335	Baghdad	Baghdad	Iraq		EMEA
1234	SK-9990	Vienna	Vienna	Austria		EMEA
1235	BD-1620	Durban	Kwazulu-natal	South Africa		Africa
1236	CS-12505	San Francisco	California	United States	94122	West
1237	BW-1065	Kalemie	Katanga	Democratic Republic of the Congo		Africa
1238	ML-8265	Libreville	Estuaire	Gabon		Africa
1239	VG-11805	Baghdad	Baghdad	Iraq		EMEA
1240	MM-8280	Brest	Brest	Belarus		EMEA
1241	LE-16810	Newark	Delaware	United States	19711	East
1242	DH-3675	Brampton	Ontario	Canada		Canada
1243	JF-5565	Gaziantep	Gaziantep	Turkey		EMEA
1244	LS-7245	Atakpame	Plateaux	Togo		Africa
1245	MZ-7515	Montréal	Quebec	Canada		Canada
1246	LS-6975	Mersin	Mersin	Turkey		EMEA
1247	SC-10800	Kermanshah	Kermanshah	Iran		EMEA
1248	MG-8145	Lubumbashi	Katanga	Democratic Republic of the Congo		Africa
1249	CS-2400	Ashdod	Southern	Israel		EMEA
1250	LH-6900	Luanda	Luanda	Angola		Africa
1251	AS-240	Jeddah	Makkah	Saudi Arabia		EMEA
1252	VG-11790	Cairo	Al Qahirah	Egypt		Africa
1253	JS-6030	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1254	AS-225	Saveh	Markazi	Iran		EMEA
1255	JM-5535	Jerusalem	Jerusalem	Israel		EMEA
1256	RW-9540	Tamale	Northern	Ghana		Africa
1257	MZ-7335	Riyadh	Ar Riyad	Saudi Arabia		EMEA
1258	SF-10965	Cairo	Al Qahirah	Egypt		Africa
1259	CC-2685	Casablanca	Grand Casablanca	Morocco		Africa
1260	AH-10120	Aurora	Illinois	United States	60505	Central
1261	BD-1320	Baghdad	Baghdad	Iraq		EMEA
1262	CB-2025	Mashhad	Razavi Khorasan	Iran		EMEA
1263	SB-10290	Adana	Adana	Turkey		EMEA
1264	EJ-13720	Tijuana	Baja California	Mexico		North
1265	KH-6510	Niamey	Niamey	Niger		Africa
1266	RD-9930	Mashhad	Razavi Khorasan	Iran		EMEA
1267	CM-11935	Quimper	Brittany	France		Central
1268	KC-6540	Hurghada	Al Bahr Al Ahmar	Egypt		Africa
1269	CS-2250	Istanbul	Istanbul	Turkey		EMEA
1270	RS-9765	Westonaria	Gauteng	South Africa		Africa
1271	NB-18580	Ermont	Ile-de-France	France		Central
1272	BT-1395	Tetouan	Tanger-Tétouan	Morocco		Africa
1273	PL-8925	Taza	Taza-Al Hoceima-Taounate	Morocco		Africa
1274	HK-4890	London	Ontario	Canada		Canada
1275	PK-9075	Istanbul	Istanbul	Turkey		EMEA
1276	MG-18205	Pune	Maharashtra	India		Central Asia
1277	CR-2820	Karliova	Bingol	Turkey		EMEA
1278	JK-6090	Khartoum	Khartoum	Sudan		Africa
1279	SG-20890	Amarillo	Texas	United States	79109	Central
1280	CC-2220	Toronto	Ontario	Canada		Canada
1281	TC-21475	Invercargill	Southland	New Zealand		Oceania
1282	DJ-13510	Bangalore	Karnataka	India		Central Asia
1283	KS-6300	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1284	CD-2280	Mubi	Adamawa	Nigeria		Africa
1285	JB-6000	Potchefstroom	North-West	South Africa		Africa
1286	CR-2730	Bishkek	Bishkek	Kyrgyzstan		EMEA
1287	AS-285	Ivanovo	Ivanovo	Russia		EMEA
1288	SJ-10500	Ankara	Ankara	Turkey		EMEA
1289	BF-1020	Casablanca	Grand Casablanca	Morocco		Africa
1290	BD-1725	Baghdad	Baghdad	Iraq		EMEA
1291	RM-19750	Jakarta	Jakarta	Indonesia		Southeast Asia
1292	PO-9195	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1293	AG-330	Lagos	Lagos	Nigeria		Africa
1294	BB-1545	Sale	Rabat-Salé-Zemmour-Zaer	Morocco		Africa
1295	LP-7095	St. Catharines	Ontario	Canada		Canada
1296	JE-5475	Alexandria	Al Iskandariyah	Egypt		Africa
1297	AH-30	Gdansk	Pomerania	Poland		EMEA
1298	BS-1665	Yazd	Yazd	Iran		EMEA
1299	TC-11535	Lagos	Lagos	Nigeria		Africa
1300	BE-1455	Zagreb	Grad Zagreb	Croatia		EMEA
1301	PJ-9015	Tangier	Tanger-Tétouan	Morocco		Africa
1302	HM-4980	Izmir	Izmir	Turkey		EMEA
1303	GA-4725	Horlivka	Donetsk	Ukraine		EMEA
1304	CM-1830	Medina	Al Madinah	Saudi Arabia		EMEA
1305	JM-5265	Antsiranana	Diana	Madagascar		Africa
1306	MC-7425	Alexandria	Al Iskandariyah	Egypt		Africa
1307	SC-10305	Lagos	Lagos	Nigeria		Africa
1308	SR-10425	Zaria	Kaduna	Nigeria		Africa
1309	JJ-5445	Istanbul	Istanbul	Turkey		EMEA
1310	EK-3795	Casablanca	Grand Casablanca	Morocco		Africa
1311	TP-11130	Alexandria	Al Iskandariyah	Egypt		Africa
1312	AR-345	Constantine	Constantine	Algeria		Africa
1313	RD-9810	Cape Town	Western Cape	South Africa		Africa
1314	MJ-7740	Abidjan	Lagunes	Cote d'Ivoire		Africa
1315	MB-8085	Budapest	Budapest	Hungary		EMEA
1316	MP-7965	Hurghada	Al Bahr Al Ahmar	Egypt		Africa
1317	BD-1770	Cairo	Al Qahirah	Egypt		Africa
1318	DC-2850	North York	Ontario	Canada		Canada
1319	EP-3915	Bata	Litoral	Equatorial Guinea		Africa
1320	BB-990	Mosul	Ninawa	Iraq		EMEA
1321	ME-8010	Bandundu	Bandundu	Democratic Republic of the Congo		Africa
1322	DC-3285	Bursa	Bursa	Turkey		EMEA
1323	XP-11865	Rabat	Rabat-Salé-Zemmour-Zaer	Morocco		Africa
1324	TT-11460	Batman	Batman	Turkey		EMEA
1325	JF-5295	Bishkek	Bishkek	Kyrgyzstan		EMEA
1326	HP-4815	Lublin	Lublin	Poland		EMEA
1327	BM-1575	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1328	AG-495	Vienna	Vienna	Austria		EMEA
1329	HR-14830	Sydney	New South Wales	Australia		Oceania
1330	JA-5970	Bursa	Bursa	Turkey		EMEA
1331	BT-11530	Sheffield	England	United Kingdom		North
1332	CG-2040	Lagos	Lagos	Nigeria		Africa
1333	JC-5385	Miass	Chelyabinsk	Russia		EMEA
1334	AW-930	Alexandria	Al Iskandariyah	Egypt		Africa
1335	NP-8670	Kharkiv	Kharkiv	Ukraine		EMEA
1336	MH-7620	Opole	Opole	Poland		EMEA
1337	LS-16945	Vienna	Vienna	Austria		Central
1338	TB-11355	Ankara	Ankara	Turkey		EMEA
1339	RH-9495	Dakar	Dakar	Senegal		Africa
1340	BT-1680	Kirovohrad	Kirovohrad	Ukraine		EMEA
1341	TB-11190	Meknes	Meknès-Tafilalet	Morocco		Africa
1342	MD-7350	Usak	Usak	Turkey		EMEA
1343	LM-17065	Auburn	New York	United States	13021	East
1344	FP-4320	Alexandria	Al Iskandariyah	Egypt		Africa
1345	JF-5355	Ulan Bator	Ulaanbaatar	Mongolia		EMEA
1346	DB-13360	Vienna	Vienna	Austria		Central
1347	RF-9345	Riyadh	Ar Riyad	Saudi Arabia		EMEA
1348	JM-5655	Saskatoon	Saskatchewan	Canada		Canada
1349	JK-5640	Arbil	Arbil	Iraq		EMEA
1350	AB-150	Ahvaz	Khuzestan	Iran		EMEA
1351	HD-4785	Lubumbashi	Katanga	Democratic Republic of the Congo		Africa
1352	KH-6330	Ibadan	Oyo	Nigeria		Africa
1353	EJ-3720	Kisangani	Orientale	Democratic Republic of the Congo		Africa
1354	GM-4500	Benguela	Benguela	Angola		Africa
1355	RA-9945	Kano	Kano	Nigeria		Africa
1356	HJ-4875	Jeddah	Makkah	Saudi Arabia		EMEA
1357	HH-5010	Donets'k	Donetsk	Ukraine		EMEA
1358	MS-7710	Kryvyy Rih	Dnipropetrovs'k	Ukraine		EMEA
1359	BE-1335	Zlatoust	Chelyabinsk	Russia		EMEA
1360	BO-1425	Zielona Gora	Lubusz	Poland		EMEA
1361	NC-8340	Baku	Baki	Azerbaijan		EMEA
1362	HL-5040	Istanbul	Istanbul	Turkey		EMEA
1363	EB-4110	Jos	Plateau	Nigeria		Africa
1364	DL-2865	Shiraz	Fars	Iran		EMEA
1365	DR-2940	Mersin	Mersin	Turkey		EMEA
1366	CG-2520	Buzau	Buzau	Romania		EMEA
1367	PW-9030	Osh	Osh	Kyrgyzstan		EMEA
1368	JS-5685	Durban	Kwazulu-natal	South Africa		Africa
1369	CA-1965	Sincan	Ankara	Turkey		EMEA
1370	RD-9660	Ankara	Ankara	Turkey		EMEA
1371	DD-3570	Likasi	Katanga	Democratic Republic of the Congo		Africa
1372	KH-6360	Brest	Brest	Belarus		EMEA
1373	LB-6735	Beira	Sofala	Mozambique		Africa
1374	JJ-5760	Bamako	Bamako	Mali		Africa
1375	PH-8790	Irkutsk	Irkutsk	Russia		EMEA
1376	ML-7755	Mogadishu	Banaadir	Somalia		Africa
1377	SS-20515	Palermo	Sicily	Italy		South
1378	CC-2610	Medina	Al Madinah	Saudi Arabia		EMEA
1379	TB-11175	Wadi as Sir	'Amman	Jordan		EMEA
1380	JG-5310	Antalya	Antalya	Turkey		EMEA
1381	VP-11760	Kaluga	Kaluga	Russia		EMEA
1382	TC-11145	Baghdad	Baghdad	Iraq		EMEA
1383	PR-8880	Calabar	Cross River	Nigeria		Africa
1384	KB-6405	Ashdod	Southern	Israel		EMEA
1385	GZ-4470	Brasov	Brasov	Romania		EMEA
1386	NG-8430	Dayr az Zawr	Dayr Az Zawr	Syria		EMEA
1387	LT-6765	Baghdad	Baghdad	Iraq		EMEA
1388	DB-2970	Tbilisi	Tbilisi	Georgia		EMEA
1389	BG-1035	Panevezys	Panevezys	Lithuania		EMEA
1390	SC-10725	Mogadishu	Banaadir	Somalia		Africa
1391	GT-4710	Miass	Chelyabinsk	Russia		EMEA
1392	CK-2325	Epworth	Harare	Zimbabwe		Africa
1393	CD-1980	Khorramshahr	Khuzestan	Iran		EMEA
1394	CR-2580	Cherkasy	Cherkasy	Ukraine		EMEA
1395	AR-405	Dnipropetrovs'k	Dnipropetrovs'k	Ukraine		EMEA
1396	GD-4590	Kaduna	Kaduna	Nigeria		Africa
1397	FO-4305	Johannesburg	Gauteng	South Africa		Africa
1398	RE-9405	Benguela	Benguela	Angola		Africa
1399	MR-7545	Mbandaka	Equateur	Democratic Republic of the Congo		Africa
1400	MG-7680	Kinshasa	Kinshasa	Democratic Republic of the Congo		Africa
1401	JH-6180	Kano	Kano	Nigeria		Africa
1402	TB-11595	Baghdad	Baghdad	Iraq		EMEA
1403	KL-6645	Soweto	Gauteng	South Africa		Africa
1404	KE-6420	Oran	Oran	Algeria		Africa
1405	FA-4230	Abuja	Abuja Capital Territory	Nigeria		Africa
1406	JK-5370	Sofia	Sofiya-Grad	Bulgaria		EMEA
1407	KT-6465	Kryvyy Rih	Dnipropetrovs'k	Ukraine		EMEA
1408	RC-9960	Cairo	Al Qahirah	Egypt		Africa
1409	DL-3315	Thies Nones	Thies	Senegal		Africa
1410	TH-11100	Sofia	Sofiya-Grad	Bulgaria		EMEA
1411	KD-6345	Nairobi	Nairobi	Kenya		Africa
1412	GM-4455	Kismaayo	Jubbada Hoose	Somalia		Africa
1413	GH-4485	Lagos	Lagos	Nigeria		Africa
1414	JB-5400	Abidjan	Lagunes	Cote d'Ivoire		Africa
1415	MN-7935	Gaziantep	Gaziantep	Turkey		EMEA
1416	RB-9795	Chisinau	Chisinau	Moldova		EMEA
